Date,Territory,Region,Category,Product,Value,Volume,Customer_Segment
12-03-2026,Mumbai,West,E,P6,19735,181,Retail
26-06-2025,Mumbai,North,C,P5,15904,402,Online
19-05-2025,Chennai,West,B,P5,96800,421,Retail
13-07-2025,Mumbai,West,D,P6,38722,491,Retail
05-07-2025,Chennai,West,E,P2,52624,317,Wholesale
06-08-2025,Chennai,West,E,P2,58303,435,Online
13-06-2025,Bangalore,North,D,P3,44095,329,Online
10-06-2025,Chennai,North,E,P6,28036,79,Wholesale
07-03-2026,Bangalore,South,E,P6,19982,349,Online
13-01-2025,Chennai,South,A,P3,50745,357,Wholesale
23-10-2025,Chennai,West,A,P6,3030,389,Wholesale
30-03-2025,Mumbai,West,D,P2,88095,55,Wholesale
20-11-2025,Delhi,North,B,P5,37104,428,Retail
11-02-2025,Chennai,South,E,P2,84633,457,Wholesale
07-02-2026,Delhi,West,E,P4,50419,101,Wholesale
29-07-2025,Delhi,South,B,P4,42345,10,Wholesale
17-08-2025,Delhi,South,E,P2,10689,281,Wholesale
16-12-2025,Chennai,South,B,P3,93194,61,Wholesale
02-10-2025,Delhi,North,D,P2,80789,183,Wholesale
18-03-2026,Chennai,West,D,P5,49982,486,Online
06-10-2025,Mumbai,West,B,P4,69386,266,Online
08-09-2025,Chennai,North,B,P1,70831,358,Retail
06-11-2025,Bangalore,North,C,P3,70921,404,Wholesale
27-07-2025,Mumbai,North,A,P1,82773,170,Online
17-11-2025,Delhi,South,A,P3,74436,63,Wholesale
20-05-2025,Delhi,South,E,P1,36921,457,Wholesale
07-10-2025,Bangalore,West,E,P1,59705,259,Online
03-02-2025,Mumbai,West,B,P6,90867,427,Online
05-11-2025,Bangalore,South,B,P2,33218,459,Online
27-01-2026,Delhi,South,A,P3,3933,4,Retail
18-01-2025,Chennai,North,E,P6,53818,241,Online
26-02-2025,Delhi,South,A,P4,13008,156,Wholesale
22-04-2025,Bangalore,West,D,P1,90274,297,Retail
05-01-2025,Chennai,West,A,P2,67049,166,Online
14-02-2026,Chennai,North,A,P5,63209,11,Retail
18-02-2026,Delhi,North,B,P3,37996,243,Online
01-07-2025,Chennai,West,E,P3,96735,416,Wholesale
13-01-2025,Mumbai,South,D,P4,36744,82,Online
05-12-2025,Delhi,South,A,P1,90579,296,Online
12-10-2025,Delhi,West,A,P2,97580,310,Retail
16-09-2025,Mumbai,South,B,P1,92803,126,Online
31-03-2025,Delhi,South,C,P2,6773,494,Online
14-04-2025,Bangalore,West,E,P4,74319,211,Online
14-01-2026,Bangalore,West,E,P1,71762,208,Retail
05-07-2025,Delhi,North,E,P5,95769,387,Online
07-09-2025,Mumbai,West,A,P4,88753,397,Online
12-09-2025,Chennai,North,A,P4,17552,56,Retail
17-03-2025,Mumbai,North,A,P3,25206,497,Wholesale
21-01-2026,Bangalore,South,C,P2,44977,307,Retail
04-04-2026,Delhi,West,A,P6,94507,253,Wholesale
18-04-2025,Mumbai,South,E,P1,24338,165,Wholesale
05-06-2025,Chennai,West,E,P2,26392,245,Wholesale
23-03-2025,Chennai,West,B,P4,73188,112,Wholesale
18-03-2025,Chennai,South,C,P1,52345,94,Wholesale
15-04-2026,Chennai,North,D,P5,16454,14,Online
05-04-2026,Mumbai,West,A,P2,65503,376,Retail
15-09-2025,Chennai,North,D,P2,63432,374,Retail
07-05-2025,Bangalore,South,A,P5,86387,243,Online
26-01-2026,Chennai,South,C,P6,81822,372,Retail
09-10-2025,Bangalore,West,C,P6,44822,420,Retail
19-04-2026,Mumbai,South,E,P4,32696,70,Retail
29-03-2025,Bangalore,West,C,P6,52804,288,Retail
23-07-2025,Mumbai,West,D,P2,87726,169,Retail
16-01-2025,Chennai,West,D,P3,63399,296,Retail
31-05-2025,Delhi,West,C,P3,51747,416,Retail
28-02-2026,Bangalore,West,D,P1,68424,396,Wholesale
11-09-2025,Bangalore,South,A,P5,24769,235,Retail
07-07-2025,Delhi,West,B,P4,78011,359,Retail
25-11-2025,Mumbai,North,E,P3,1938,473,Online
01-02-2025,Mumbai,West,B,P1,11660,345,Wholesale
28-09-2025,Chennai,West,D,P1,71815,310,Retail
01-02-2026,Bangalore,West,E,P6,4554,185,Online
05-01-2025,Mumbai,South,B,P2,82460,136,Online
04-04-2026,Chennai,North,B,P4,67813,170,Online
26-11-2025,Mumbai,North,D,P6,26595,227,Online
04-11-2025,Delhi,North,E,P6,24735,326,Retail
29-11-2025,Delhi,South,E,P3,18223,235,Online
18-06-2025,Delhi,South,B,P5,40297,452,Online
30-06-2025,Chennai,West,E,P6,19674,428,Retail
01-01-2026,Bangalore,South,E,P2,66455,483,Online
27-06-2025,Delhi,North,A,P3,63991,218,Online
23-05-2025,Delhi,North,D,P1,68491,31,Wholesale
28-12-2025,Mumbai,South,D,P6,37187,341,Retail
05-09-2025,Delhi,South,A,P5,7736,472,Online
07-05-2025,Bangalore,North,B,P1,49893,119,Retail
20-09-2025,Chennai,North,C,P6,91237,330,Wholesale
09-02-2025,Delhi,North,B,P2,73910,391,Wholesale
16-02-2026,Chennai,North,A,P5,78201,410,Wholesale
20-02-2026,Chennai,North,E,P5,70374,156,Retail
21-12-2025,Bangalore,South,A,P2,50409,386,Online
12-09-2025,Mumbai,South,D,P1,58897,252,Retail
23-05-2025,Mumbai,West,E,P6,54854,44,Retail
28-08-2025,Chennai,West,B,P5,92857,78,Retail
16-08-2025,Delhi,West,E,P4,61943,327,Wholesale
07-12-2025,Chennai,South,D,P4,56465,145,Retail
17-07-2025,Mumbai,West,A,P6,73356,143,Online
06-03-2025,Delhi,West,B,P1,81232,470,Online
23-01-2026,Mumbai,South,C,P5,95756,160,Wholesale
11-01-2025,Bangalore,North,C,P1,13998,474,Retail
18-04-2025,Mumbai,South,A,P4,63925,407,Online
26-01-2025,Delhi,South,B,P5,61821,154,Wholesale
21-03-2026,Delhi,North,B,P5,17753,448,Retail
25-02-2026,Chennai,West,E,P6,51014,498,Wholesale
31-05-2025,Delhi,South,A,P6,21204,312,Online
09-08-2025,Bangalore,South,E,P6,82609,88,Wholesale
07-12-2025,Mumbai,North,A,P6,54421,86,Wholesale
25-08-2025,Chennai,South,D,P1,63759,119,Wholesale
25-08-2025,Chennai,West,A,P5,2333,475,Online
07-08-2025,Delhi,North,E,P1,66955,405,Retail
28-02-2026,Bangalore,South,B,P3,33374,165,Wholesale
06-04-2026,Chennai,West,A,P3,91408,427,Online
31-05-2025,Bangalore,West,B,P4,95198,136,Wholesale
03-05-2025,Bangalore,South,D,P4,64205,142,Wholesale
24-05-2025,Mumbai,West,C,P2,40777,382,Online
23-04-2026,Mumbai,North,C,P3,93994,322,Wholesale
08-07-2025,Mumbai,West,E,P3,67326,199,Retail
12-09-2025,Bangalore,North,A,P6,41106,411,Online
09-03-2025,Mumbai,North,D,P6,91428,8,Retail
14-04-2025,Chennai,North,D,P2,20164,196,Wholesale
02-12-2025,Chennai,South,B,P1,17064,59,Online
08-06-2025,Delhi,West,E,P3,65532,10,Retail
05-11-2025,Bangalore,South,D,P6,42103,494,Retail
28-12-2025,Mumbai,South,A,P3,6869,303,Wholesale
13-02-2026,Chennai,North,D,P4,67365,138,Wholesale
27-10-2025,Bangalore,South,C,P2,97827,16,Wholesale
31-01-2026,Bangalore,West,E,P2,69210,259,Online
31-03-2025,Mumbai,South,B,P4,70000,151,Wholesale
23-12-2025,Bangalore,South,A,P3,52958,2,Wholesale
13-09-2025,Mumbai,North,C,P5,53801,65,Online
19-12-2025,Mumbai,North,D,P2,15697,203,Online
08-08-2025,Mumbai,South,E,P3,4394,112,Retail
09-01-2025,Bangalore,North,E,P1,10486,319,Online
12-01-2025,Bangalore,South,A,P2,31475,314,Wholesale
21-11-2025,Mumbai,West,B,P4,26106,492,Retail
14-03-2026,Bangalore,West,C,P2,9717,37,Wholesale
01-09-2025,Mumbai,North,B,P4,92278,189,Retail
01-07-2025,Delhi,West,A,P1,78066,378,Online
11-10-2025,Bangalore,West,A,P3,85030,276,Retail
08-11-2025,Bangalore,South,C,P4,24338,316,Wholesale
09-04-2025,Delhi,North,E,P4,95402,277,Online
16-07-2025,Delhi,West,E,P6,69266,126,Online
01-01-2026,Delhi,North,C,P1,27240,350,Wholesale
14-08-2025,Mumbai,North,B,P5,46050,409,Wholesale
29-11-2025,Mumbai,North,C,P2,39019,47,Wholesale
13-04-2025,Chennai,West,E,P6,42812,337,Wholesale
16-04-2025,Delhi,North,B,P5,72507,40,Wholesale
31-12-2025,Chennai,North,D,P2,62513,435,Online
03-01-2026,Mumbai,South,B,P1,95417,343,Online
27-02-2025,Bangalore,South,E,P1,86556,467,Retail
19-03-2025,Delhi,South,A,P5,66954,236,Retail
16-03-2025,Bangalore,South,B,P1,1408,149,Wholesale
11-02-2025,Mumbai,North,B,P3,61338,263,Retail
26-02-2026,Delhi,South,A,P5,48281,390,Retail
20-11-2025,Chennai,South,E,P4,25076,194,Wholesale
30-06-2025,Chennai,West,D,P4,7434,259,Retail
02-02-2025,Mumbai,South,D,P1,77726,425,Online
12-03-2025,Bangalore,South,C,P1,27769,252,Online
25-02-2025,Mumbai,West,D,P2,60431,139,Online
15-04-2025,Bangalore,North,D,P5,78421,444,Wholesale
19-07-2025,Mumbai,North,B,P6,51519,150,Online
11-04-2025,Chennai,West,C,P5,91713,434,Online
13-09-2025,Bangalore,West,D,P3,53032,251,Retail
03-11-2025,Mumbai,North,B,P4,26952,304,Retail
15-03-2025,Delhi,South,C,P4,22515,53,Online
20-06-2025,Chennai,West,B,P3,29039,170,Wholesale
12-01-2026,Chennai,West,A,P2,52146,496,Retail
23-05-2025,Delhi,West,E,P3,80949,9,Wholesale
15-06-2025,Mumbai,North,E,P2,18681,340,Retail
03-02-2026,Bangalore,North,E,P2,57555,258,Retail
18-09-2025,Chennai,North,D,P6,2127,498,Wholesale
09-08-2025,Mumbai,North,E,P2,86568,319,Retail
24-03-2025,Delhi,North,E,P1,25276,208,Online
01-07-2025,Bangalore,South,C,P1,60785,346,Online
03-11-2025,Mumbai,South,C,P2,53260,244,Online
10-01-2025,Mumbai,North,C,P3,62724,279,Online
31-01-2026,Chennai,North,D,P3,60053,78,Online
04-01-2025,Chennai,North,E,P3,91839,254,Wholesale
17-12-2025,Bangalore,West,D,P1,25441,469,Online
06-02-2026,Mumbai,West,D,P6,59897,343,Retail
02-12-2025,Delhi,North,D,P2,84871,76,Online
19-10-2025,Delhi,North,D,P4,84941,4,Wholesale
08-10-2025,Bangalore,West,D,P3,81236,465,Retail
03-08-2025,Mumbai,West,D,P6,68091,223,Retail
05-04-2026,Chennai,West,E,P1,93961,348,Wholesale
08-04-2025,Mumbai,West,C,P5,90590,52,Retail
24-02-2026,Chennai,West,B,P2,92489,309,Wholesale
11-04-2025,Delhi,North,B,P3,54410,310,Wholesale
27-03-2026,Bangalore,North,B,P1,52994,308,Retail
09-01-2025,Bangalore,West,A,P5,96977,295,Wholesale
02-03-2025,Bangalore,North,C,P2,85241,124,Wholesale
05-11-2025,Chennai,West,E,P4,56188,36,Online
26-05-2025,Delhi,West,D,P2,7801,367,Retail
03-03-2026,Delhi,West,B,P2,79490,383,Online
23-02-2026,Bangalore,North,C,P3,27523,78,Wholesale
04-03-2025,Bangalore,North,E,P6,16456,372,Retail
01-05-2025,Chennai,North,B,P2,56800,31,Retail
14-08-2025,Chennai,North,C,P5,33172,417,Retail
15-04-2025,Mumbai,South,E,P5,37398,265,Retail
07-04-2026,Chennai,West,C,P2,64862,22,Retail
17-09-2025,Mumbai,West,D,P2,47610,420,Online
15-12-2025,Bangalore,North,C,P6,31562,94,Online
01-03-2026,Delhi,North,C,P5,75796,180,Online
12-09-2025,Chennai,South,A,P5,14414,9,Wholesale
05-03-2026,Delhi,West,D,P3,88033,329,Retail
10-03-2026,Chennai,West,C,P4,15587,320,Retail
26-07-2025,Chennai,North,D,P5,82464,140,Online
28-01-2025,Mumbai,North,C,P4,15155,220,Wholesale
19-06-2025,Chennai,South,D,P4,78430,144,Online
02-12-2025,Bangalore,West,E,P5,75908,357,Retail
17-03-2025,Delhi,South,B,P6,37321,241,Wholesale
26-04-2025,Chennai,West,A,P6,55287,454,Online
10-03-2025,Delhi,North,B,P3,67709,265,Online
20-12-2025,Delhi,South,C,P2,52527,491,Wholesale
22-08-2025,Delhi,North,C,P6,95091,162,Wholesale
01-01-2025,Chennai,West,E,P1,11895,351,Wholesale
16-06-2025,Mumbai,West,C,P2,57118,248,Retail
18-12-2025,Delhi,South,D,P1,28438,7,Online
06-08-2025,Delhi,North,B,P5,35299,160,Wholesale
30-09-2025,Chennai,West,C,P2,95280,433,Retail
03-01-2026,Chennai,West,E,P2,76771,107,Wholesale
08-09-2025,Bangalore,South,A,P1,81494,310,Retail
13-12-2025,Bangalore,South,B,P3,6218,88,Retail
10-12-2025,Mumbai,North,E,P6,87410,478,Wholesale
23-02-2026,Mumbai,South,E,P5,55482,426,Wholesale
23-06-2025,Mumbai,West,B,P5,94838,90,Retail
19-06-2025,Mumbai,North,E,P6,64924,225,Retail
03-09-2025,Delhi,North,A,P5,65120,346,Wholesale
27-02-2026,Chennai,North,A,P2,46914,467,Retail
31-03-2025,Bangalore,West,C,P4,37384,257,Online
18-02-2025,Delhi,South,D,P1,95406,244,Retail
22-03-2026,Chennai,North,C,P6,3774,276,Online
21-10-2025,Chennai,West,D,P2,20477,422,Retail
11-02-2026,Delhi,South,B,P3,27432,368,Online
30-05-2025,Delhi,North,E,P3,26145,12,Online
12-05-2025,Bangalore,South,C,P2,15195,187,Retail
09-03-2026,Mumbai,South,E,P1,12722,235,Online
28-02-2025,Mumbai,South,C,P6,92122,470,Retail
02-04-2026,Bangalore,West,C,P5,86643,306,Wholesale
20-11-2025,Bangalore,North,A,P5,70051,119,Retail
18-07-2025,Mumbai,North,D,P4,40380,263,Retail
03-08-2025,Delhi,North,B,P6,27060,214,Wholesale
21-01-2026,Mumbai,West,E,P2,92680,155,Online
18-02-2025,Chennai,South,C,P4,30297,78,Retail
17-04-2026,Chennai,West,E,P3,39081,249,Retail
20-08-2025,Bangalore,North,A,P5,57712,269,Online
04-09-2025,Mumbai,South,B,P6,25236,404,Wholesale
17-01-2026,Mumbai,West,D,P5,44374,328,Online
24-04-2026,Chennai,West,D,P4,79003,366,Wholesale
27-08-2025,Mumbai,West,C,P2,44982,274,Online
19-02-2026,Bangalore,West,B,P4,49376,186,Online
02-01-2026,Bangalore,South,D,P6,79982,324,Wholesale
17-06-2025,Chennai,West,B,P3,10528,471,Wholesale
17-02-2025,Mumbai,South,E,P6,54432,279,Online
20-02-2025,Mumbai,West,A,P2,1118,68,Online
26-10-2025,Chennai,North,B,P6,99212,233,Wholesale
08-04-2025,Delhi,West,B,P3,22405,386,Retail
15-03-2026,Delhi,West,D,P2,80410,494,Online
04-08-2025,Mumbai,North,C,P4,20758,428,Online
26-06-2025,Bangalore,South,C,P1,10071,86,Retail
15-01-2026,Delhi,West,E,P4,58427,499,Wholesale
19-04-2026,Mumbai,West,D,P2,10198,178,Online
21-03-2025,Delhi,North,D,P6,83357,315,Wholesale
04-07-2025,Chennai,South,A,P3,83582,44,Retail
02-01-2026,Delhi,North,C,P4,32417,65,Wholesale
06-04-2026,Delhi,West,D,P2,39199,458,Wholesale
03-02-2026,Chennai,South,E,P3,8710,376,Retail
27-01-2025,Bangalore,West,A,P3,77099,418,Online
28-03-2026,Mumbai,North,C,P3,55232,415,Wholesale
09-04-2026,Bangalore,West,C,P6,54437,142,Online
24-03-2026,Bangalore,North,C,P2,55898,308,Retail
23-04-2026,Delhi,North,A,P3,1978,368,Retail
18-02-2026,Mumbai,South,E,P3,9763,147,Online
24-02-2026,Delhi,North,E,P4,42380,366,Retail
14-07-2025,Chennai,South,D,P3,85769,29,Online
02-08-2025,Bangalore,South,D,P6,90344,248,Wholesale
04-01-2026,Bangalore,South,C,P1,71952,110,Retail
08-12-2025,Chennai,South,B,P2,35526,311,Online
24-04-2025,Mumbai,South,D,P3,33359,228,Retail
30-08-2025,Bangalore,North,E,P3,43411,286,Retail
04-05-2025,Bangalore,North,C,P5,26378,459,Online
01-11-2025,Mumbai,South,E,P4,47234,478,Online
17-03-2025,Delhi,North,C,P3,20092,315,Online
07-11-2025,Chennai,South,A,P4,43183,86,Online
14-04-2026,Mumbai,North,D,P4,86329,53,Retail
08-11-2025,Chennai,South,A,P1,11792,322,Online
15-07-2025,Chennai,West,D,P2,19908,295,Online
17-12-2025,Bangalore,West,E,P1,8601,25,Online
13-02-2025,Mumbai,South,E,P2,58848,301,Wholesale
19-02-2026,Chennai,North,B,P5,64689,8,Retail
05-07-2025,Delhi,South,E,P1,1533,352,Wholesale
09-12-2025,Chennai,North,C,P4,30735,108,Online
03-09-2025,Bangalore,South,B,P3,26729,199,Retail
13-03-2026,Delhi,South,C,P5,39697,443,Online
25-03-2025,Delhi,North,B,P2,8581,86,Wholesale
26-07-2025,Mumbai,North,C,P1,60563,221,Retail
31-05-2025,Delhi,South,B,P5,74702,379,Online
05-06-2025,Mumbai,West,D,P6,5326,2,Retail
16-01-2025,Mumbai,West,D,P1,83514,358,Wholesale
14-06-2025,Delhi,West,B,P4,68667,491,Retail
09-02-2026,Mumbai,West,A,P6,47526,241,Wholesale
08-04-2026,Mumbai,West,B,P1,8063,399,Wholesale
25-05-2025,Delhi,North,A,P2,2925,247,Wholesale
06-02-2025,Bangalore,West,C,P6,95586,148,Retail
29-11-2025,Chennai,North,B,P6,57364,346,Retail
07-02-2026,Mumbai,West,A,P2,56932,139,Retail
18-02-2026,Mumbai,North,B,P3,55929,215,Retail
14-02-2025,Delhi,West,D,P3,72311,297,Online
06-02-2026,Chennai,West,D,P2,11741,497,Online
25-07-2025,Chennai,North,B,P2,11086,490,Online
03-03-2025,Mumbai,North,B,P2,87631,68,Retail
24-02-2026,Delhi,South,E,P5,52239,260,Wholesale
22-12-2025,Bangalore,West,D,P6,35407,304,Wholesale
13-04-2026,Chennai,West,C,P1,15158,257,Online
04-11-2025,Bangalore,North,B,P5,78695,343,Online
19-01-2025,Delhi,North,E,P4,37199,216,Retail
31-12-2025,Bangalore,West,B,P3,18093,317,Retail
27-10-2025,Delhi,West,D,P1,73672,155,Online
07-01-2025,Mumbai,North,A,P3,68523,71,Retail
06-09-2025,Bangalore,North,A,P4,13849,34,Online
04-03-2026,Mumbai,West,D,P2,28577,253,Online
27-04-2025,Mumbai,North,C,P3,10862,196,Retail
09-03-2025,Delhi,North,E,P2,16584,2,Retail
03-02-2025,Bangalore,West,B,P3,28396,407,Online
13-07-2025,Chennai,South,B,P4,63631,368,Online
21-11-2025,Bangalore,North,B,P3,54766,292,Wholesale
24-02-2025,Chennai,South,E,P4,22455,247,Online
23-09-2025,Mumbai,North,E,P1,33292,470,Retail
25-04-2026,Mumbai,South,D,P5,55896,394,Retail
11-02-2025,Delhi,North,E,P4,87602,490,Retail
24-10-2025,Chennai,South,B,P3,11426,227,Wholesale
06-04-2026,Bangalore,South,B,P1,12420,233,Wholesale
19-08-2025,Delhi,North,E,P4,78238,219,Retail
29-03-2026,Delhi,South,E,P3,53086,447,Online
13-01-2026,Delhi,West,D,P6,85568,344,Online
29-01-2026,Bangalore,West,A,P4,8647,455,Online
10-01-2025,Delhi,West,E,P4,37893,307,Online
24-12-2025,Bangalore,South,A,P2,48507,405,Retail
20-04-2026,Delhi,North,C,P3,59333,379,Wholesale
20-03-2026,Chennai,South,A,P5,71722,200,Online
08-05-2025,Mumbai,North,E,P4,63012,498,Retail
28-06-2025,Chennai,South,B,P1,43283,484,Retail
09-02-2026,Chennai,North,B,P3,16528,453,Online
27-01-2026,Delhi,South,E,P5,79669,80,Online
12-07-2025,Chennai,South,D,P3,47887,402,Online
02-04-2025,Chennai,West,E,P6,45169,230,Wholesale
04-01-2026,Chennai,South,E,P5,4856,279,Online
19-08-2025,Delhi,West,D,P5,7158,440,Online
19-03-2025,Bangalore,North,D,P4,14916,428,Retail
26-03-2025,Mumbai,North,C,P2,35484,436,Wholesale
30-01-2025,Mumbai,West,C,P3,47561,357,Retail
01-08-2025,Bangalore,South,C,P1,11184,115,Retail
18-02-2025,Bangalore,North,D,P6,24602,405,Retail
22-09-2025,Chennai,South,A,P1,53344,237,Online
25-05-2025,Mumbai,South,E,P2,16425,22,Online
10-03-2025,Bangalore,South,C,P1,61441,141,Online
27-02-2025,Chennai,North,A,P3,55250,318,Online
04-07-2025,Mumbai,North,E,P1,36708,228,Online
03-03-2025,Delhi,South,A,P6,26885,331,Retail
24-04-2026,Delhi,West,B,P3,79570,70,Wholesale
04-11-2025,Mumbai,West,B,P5,38512,446,Wholesale
21-03-2026,Mumbai,West,E,P4,69603,73,Wholesale
23-10-2025,Delhi,South,A,P2,57079,404,Online
15-06-2025,Delhi,West,A,P2,94207,445,Retail
20-06-2025,Mumbai,North,D,P1,38077,254,Wholesale
04-03-2025,Chennai,West,C,P3,63227,359,Wholesale
27-05-2025,Bangalore,West,E,P6,39973,152,Wholesale
02-11-2025,Bangalore,South,A,P4,82533,460,Online
10-06-2025,Mumbai,North,C,P6,49461,426,Online
21-05-2025,Bangalore,North,E,P1,28699,291,Wholesale
30-11-2025,Delhi,West,A,P6,21778,167,Online
07-04-2025,Delhi,South,B,P4,22129,89,Online
22-03-2026,Bangalore,South,A,P3,46377,219,Wholesale
09-08-2025,Mumbai,West,B,P6,97192,170,Online
12-02-2025,Delhi,North,B,P1,46668,321,Retail
09-03-2026,Chennai,North,D,P1,78838,268,Retail
19-10-2025,Chennai,North,D,P6,48699,257,Wholesale
13-01-2026,Delhi,South,C,P4,67865,205,Online
18-04-2025,Delhi,West,E,P1,8208,167,Wholesale
23-09-2025,Bangalore,South,C,P6,60680,498,Online
05-04-2025,Mumbai,North,D,P4,2701,296,Retail
19-09-2025,Bangalore,South,C,P6,95675,134,Online
09-11-2025,Mumbai,North,E,P6,15713,157,Retail
20-01-2026,Chennai,West,E,P3,54439,431,Online
12-03-2025,Chennai,North,A,P4,81265,178,Retail
18-03-2026,Mumbai,West,C,P3,22091,68,Wholesale
07-08-2025,Bangalore,South,D,P3,25497,23,Online
21-01-2025,Delhi,South,A,P5,13602,492,Wholesale
02-04-2025,Mumbai,South,C,P4,32883,264,Online
07-05-2025,Bangalore,North,E,P2,24097,101,Wholesale
21-03-2025,Chennai,West,D,P5,79040,2,Retail
08-11-2025,Delhi,South,C,P5,30616,242,Wholesale
26-08-2025,Chennai,South,E,P4,19512,260,Retail
16-04-2026,Mumbai,West,E,P5,73151,307,Wholesale
07-01-2026,Chennai,North,C,P5,57058,471,Wholesale
08-02-2026,Chennai,South,C,P1,48666,149,Retail
01-07-2025,Mumbai,North,D,P3,17812,309,Retail
25-01-2025,Delhi,North,A,P2,42329,26,Online
05-06-2025,Mumbai,North,E,P4,50512,232,Online
05-01-2025,Bangalore,South,A,P1,35321,414,Online
30-04-2025,Mumbai,South,A,P6,90830,161,Wholesale
04-10-2025,Mumbai,West,E,P6,7321,150,Online
18-01-2025,Delhi,West,C,P2,54897,460,Retail
07-03-2026,Bangalore,North,E,P2,67306,6,Online
17-07-2025,Chennai,South,A,P1,6744,84,Online
26-02-2025,Chennai,North,D,P6,21053,455,Retail
03-04-2025,Chennai,West,E,P4,54633,286,Retail
19-01-2025,Chennai,North,D,P3,28467,107,Online
19-01-2026,Delhi,North,C,P1,90976,233,Retail
19-12-2025,Bangalore,South,C,P5,66676,313,Retail
12-07-2025,Delhi,North,D,P6,75271,8,Online
25-08-2025,Mumbai,North,D,P2,14208,401,Online
22-01-2026,Bangalore,South,E,P5,7642,363,Wholesale
02-03-2026,Bangalore,South,C,P4,76173,92,Wholesale
04-10-2025,Chennai,West,D,P6,1913,160,Retail
15-08-2025,Chennai,South,B,P6,91249,304,Wholesale
21-08-2025,Chennai,North,E,P3,98460,9,Retail
09-02-2025,Chennai,West,E,P3,92858,44,Retail
19-11-2025,Mumbai,West,B,P3,41353,452,Online
02-06-2025,Chennai,West,C,P6,80775,259,Wholesale
07-05-2025,Delhi,West,D,P5,22130,300,Retail
25-08-2025,Bangalore,North,D,P4,5693,306,Wholesale
24-02-2025,Mumbai,North,C,P5,68741,228,Wholesale
13-04-2026,Mumbai,North,B,P6,31208,304,Retail
12-03-2026,Bangalore,North,B,P2,39917,263,Wholesale
21-06-2025,Bangalore,West,B,P3,56885,10,Online
19-04-2025,Bangalore,North,E,P4,29343,481,Wholesale
20-12-2025,Mumbai,West,D,P5,16554,334,Online
14-04-2026,Delhi,South,A,P5,42958,256,Retail
03-07-2025,Delhi,North,E,P5,39494,146,Wholesale
15-03-2026,Bangalore,South,E,P5,88295,33,Retail
03-01-2026,Mumbai,South,D,P6,74213,90,Retail
16-04-2026,Chennai,North,C,P5,75619,320,Retail
17-07-2025,Mumbai,West,D,P2,97402,39,Retail
06-01-2026,Bangalore,South,C,P3,34724,184,Online
08-01-2026,Mumbai,North,D,P5,14117,434,Wholesale
06-04-2026,Mumbai,South,E,P2,59325,81,Retail
28-03-2025,Mumbai,South,B,P6,74542,107,Online
20-07-2025,Chennai,North,E,P4,69514,412,Wholesale
03-12-2025,Bangalore,South,E,P4,8338,66,Wholesale
18-11-2025,Bangalore,West,A,P6,14828,360,Retail
02-10-2025,Bangalore,West,E,P2,79975,101,Wholesale
30-07-2025,Delhi,South,E,P2,53269,96,Retail
26-01-2026,Delhi,South,E,P2,87818,475,Online
28-04-2025,Bangalore,North,A,P4,27979,415,Wholesale
10-07-2025,Mumbai,West,C,P5,68195,374,Retail
11-02-2025,Mumbai,South,A,P3,42686,324,Online
11-02-2025,Bangalore,West,B,P5,82827,355,Retail
11-11-2025,Chennai,South,C,P1,6891,352,Wholesale
03-10-2025,Chennai,North,A,P2,51620,267,Online
25-11-2025,Mumbai,North,B,P5,39145,373,Retail
17-01-2025,Mumbai,West,B,P3,46156,23,Online
10-10-2025,Delhi,West,D,P5,62602,175,Online
07-03-2026,Chennai,South,D,P1,73237,448,Online
